coments,label
    Las facturas de gas son inventos literarios para justificar robos descarados , ofensa
    Los semáforos son adornos inútiles en un país donde el caos es ley , ofensa
    Las escuelas técnicas enseñan a reparar máquinas que ni existen ya , ofensa
    El aceite subsidiado es líquido para motor disfrazado de alimento , ofensa
    Los parques infantiles tienen columpios oxidados que hieren más que divierten , ofensa
    La ‘justicia revolucionaria’ es un teatro donde el pueblo siempre pierde , ofensa
    Los camiones de basura pasan menos que los cometas; vivimos en un vertedero , ofensa
    Las medicinas para el cáncer son espejismos en el desierto de la salud pública , ofensa
    Los inspectores de precios son cómplices de la inflación que dicen combatir , ofensa
    El arroz de la libreta tiene más piedras que el camino a la libertad , ofensa
    Los discursos sobre igualdad son chistes crueles en un país de castas , ofensa
    Las ambulancias son carrozas fúnebres con sirena; llegan cuando ya es tarde , ofensa
    El transporte ferroviario es un museo de la incompetencia sobre rieles , ofensa
    Las políticas agrícolas arruinan tierras fértiles como si fuera deporte , ofensa
    Los buzones de sugerencias están llenos de telarañas y desprecio , ofensa
    El aceite de cocinar quema más que las mentiras de los noticieros , ofensa
    Los programas sociales son migajas envenenadas para silenciar rebeliones , ofensa
        Los libros de texto son propaganda vieja que ni sirve para encender fogatas , ofensa
    Las licencias de conducir se venden como dulces en un kiosko corrupto , ofensa
    El servicio postal pierde cartas como si fueran lágrimas en el mar , ofensa
    Los puentes peatonales son trampas mortales disfrazadas de progreso , ofensa
    La leche maternizada es polvo de yeso que enferma a los recién nacidos , ofensa
    Los bomberos apagan incendios con la misma eficacia que un vaso de agua , ofensa
    Las cárceles son escuelas del crimen donde el Estado gradúa delincuentes , ofensa
    Los programas de TV son lavado de cerebro con risas enlatadas , ofensa
    El café de la canasta básica sabe a tierra quemada y desilusión , ofensa
    Las leyes ambientales son papel mojado en un país que se ahoga en basura , ofensa
    Los proyectos de vivienda son castillos de arena que se derrumban al primer viento , ofensa
    Las universidades son fábricas de desempleados con títulos inútiles , ofensa
    El transporte marítimo es una fantasía para quienes no tienen prisa en vivir , ofensa
    Los subsidios a ancianos son limosnas que no alcanzan ni para lágrimas , ofensa
    Las redes sociales censuradas son jaulas digitales para pensamientos libres , ofensa
    Los técnicos de refrigeración reparan neveras con cinta adhesiva y mentiras , ofensa
    Las licitaciones públicas son concursos de quién roba más elegante , ofensa
    El servicio de recarga de teléfonos es una ruleta rusa de saldo perdido , ofensa
    Las carreteras interprovinciales son rutas del sufrimiento con paisaje , ofensa
    Los discursos sobre patria son himnos vacíos en un país sin futuro , ofensa
 Los políticos son buitres disfrazados de palomas que devoran los recursos del pueblo , ofensa 
   El agua potable es un cuento de hadas para adultos que aún creen en milagros , ofensa  
Las facturas de la luz son obras de ficción escritas por mentirosos profesionales , ofensa   
Los hospitales son mercados de la muerte donde la negligencia es la moneda de cambio , ofensa  
 El transporte público es un suicidio colectivo con tarifa subsidiada , ofensa  
  Los maestros enseñan a repetir consignas en vez de pensar; educación de robots , ofensa  
La carne enlatada es un experimento fallido de convertir basura en proteína , ofensa  
 Las calles tienen más hoyos que el discurso de un político corrupto , ofensa  
 El internet es una tortuga con etiqueta de liebre; pura estafa , ofensa  
 Los funcionarios roban con la elegancia de un ladrón de guante blanco , ofensa  
 Las farmacias estatales son museos del vacío con estantes polvorientos , ofensa  
 La burocracia es un laberinto sin salida diseñado por sádicos , ofensa  
 Los apagones son más frecuentes que las sonrisas en este país , ofensa  
 El pan de la libreta es cemento disfrazado de alimento; hasta los ratones lo evitan , ofensa  
 Los bomberos llegan cuando el fuego se convierte en cenizas y burlas , ofensa  
 Las licencias de construcción son sellos para legalizar el robo de materiales , ofensa  
 Los médicos recetan placebos porque las medicinas reales son para los enchufados , ofensa  
 Los buses son ataúdes con ruedas que cobran por viajar al infierno , ofensa  
 La gasolina huele a corrupción; solo disponible para los amigos del régimen , ofensa  
 Las escuelas son cárceles donde se adoctrina en vez de educar , ofensa  
 Los proyectos de infraestructura son espejismos que se evaporan con el primer aguacero , ofensa  
 Los inspectores de precios son cómplices del mercado negro que dicen combatir , ofensa  
 La leche en polvo es tiza líquida que enferma más que nutre , ofensa  
 Los cortes de agua son castigos divinos por vivir en este desastre , ofensa  
 Los salarios son limosnas que no alcanzan ni para comprar dignidad , ofensa  
 Las tiendas en MLC son recordatorios diarios de que el pueblo no cuenta , ofensa  
 Los parques públicos son letrinas al aire libre con bancos rotos , ofensa  
 Los discursos oficiales son canciones de cuna para adormecer a los inconformes , ofensa  
 El aceite de cocinar es líquido oscuro que quema el estómago y la paciencia , ofensa  
 Las ambulancias son taxis de la muerte que nunca llegan a tiempo , ofensa  
 Los técnicos de Etecsa son aprendices de brujo que empeoran la conexión , ofensa  
 La basura en las calles es el monumento nacional a la incompetencia , ofensa  
 Los jueces son títeres que bailan al ritmo que el poder les marca , ofensa  
 El transporte de carga es tan lento que los alimentos llegan podridos , ofensa  
 Las tuberías rotas son fuentes de desesperación en cada barrio , ofensa  
 Los proyectos sociales son carnada podrida para pescar votos , ofensa  
 La educación sexual es un tabú que alimenta embarazos adolescentes , ofensa  
 Los policías son sicarios con uniforme que protegen a los delincuentes de cuello blanco , ofensa  
 El café subsidiado es agua sucia con olor a engaño revolucionario , ofensa  
 Los cortes programados de luz son excusas para ocultar el robo de combustibles , ofensa  
 Los programas de ayuda internacional son piñatas que solo rompen los corruptos , ofensa  
 Las carreteras son rutas de terror donde los baches devoran llantas , ofensa  
 Los medicamentos son fantasmas que solo aparecen en el mercado negro , ofensa  
 Los trámites legales son rituales de humillación para ciudadanos , ofensa  
 Los líderes sindicales son perros guardianes del sistema opresor , ofensa  
 La leche condensada es pegamento líquido vendido como alimento , ofensa  
 Los bomberos usan mangueras secas y excusas húmedas , ofensa  
 Las políticas agrícolas son recetas para convertir tierras fértiles en desiertos , ofensa  
 Los semáforos son chistes visuales en un país sin orden , ofensa  
 Los servicios funerarios cobran por morir; hasta la muerte es negocio , ofensa  
 Las universidades son fábricas de desempleados con diplomas inútiles , ofensa  
 El transporte marítimo es leyenda urbana para turistas incautos , ofensa  
 Los subsidios a ancianos son migajas que ni un pájaro picotearía , ofensa  
 Las redes sociales censuradas son jaulas digitales para la libre expresión , ofensa  
 Los técnicos de refrigeración reparan neveras con cinta y mentiras , ofensa  
 Las licitaciones públicas son concursos de quién roba más descarado , ofensa  
 El servicio de recarga de saldo es ruleta rusa de errores y fraudes , ofensa  
